LD,Velocity (km/s),a (degrees),$ (degrees),DI
2,1.5,-75,60,0.37829
2,1.5,-75,45,0.47628
2,1.5,-75,30,0.56902
2,1.5,-75,15,0.62421
2,1.5,-75,0,0.62968
2,1.5,-90,75,0.2365
2,1.5,-90,60,0.40724
2,1.5,-90,45,0.47767
2,1.5,-90,30,0.57375
2,1.5,-90,15,0.62575
2,1.5,-90,0,0.62946
2,1.81,90,75,0.26807
2,1.81,90,60,0.47779
2,1.81,90,45,0.60855
2,1.81,90,30,0.68933
2,1.81,90,15,0.7608
2,1.81,90,0,0.78483
2,1.81,75,75,0.28497
2,1.81,75,60,0.48321
2,1.81,75,45,0.61854
2,1.81,75,30,0.70523
2,1.81,75,15,0.76471
2,1.81,75,0,0.77291
2,1.81,60,75,0.29538
2,1.81,60,60,0.49331
2,1.81,60,45,0.64674
2,1.81,60,30,0.75257
2,1.81,60,15,0.77891
2,1.81,60,0,0.78605
2,1.81,45,75,0.26517
2,1.81,45,60,0.49854
2,1.81,45,45,0.64315
2,1.81,45,30,0.7649
2,1.81,45,15,0.81902
2,1.81,45,0,0.8153
2,1.81,30,75,0.22261
2,1.81,30,60,0.50577
2,1.81,30,45,0.65607
2,1.81,30,30,0.75267
2,1.81,30,15,0.83159
2,1.81,30,0,0.83304
2,1.81,15,75,0.20369
2,1.81,15,60,0.49771
2,1.81,15,45,0.65905
2,1.81,15,30,0.75455
2,1.81,15,15,0.82643
2,1.81,15,0,0.85536
2,1.81,0,75,0.18701
2,1.81,0,60,0.46632
2,1.81,0,45,0.6483
2,1.81,0,30,0.76794
2,1.81,0,15,0.82359
2,1.81,0,0,0.85498
2,1.81,-15,75,0.16049
2,1.81,-15,60,0.45623
2,1.81,0,45,0.618
2,1.81,-15,30,0.73667
2,1.81,-15,15,0.82264
2,1.81,-15,0,0.85261
2,1.81,-30,75,0.1351
2,1.81,-30,60,0.46084
2,1.81,-30,45,0.60718
2,1.81,-30,30,0.71577
2,1.81,-30,15,0.79545
2,1.81,-30,0,0.83628
2,1.81,-45,75,0.1859
2,1.81,-45,60,0.45418
2,1.81,-45,45,0.58831
2,1.81,-45,30,0.70239
2,1.81,-45,15,0.78106
2,1.81,-45,0,0.80996
2,1.81,-60,75,0.23859
2,1.81,-60,60,0.44708
2,1.81,-60,45,0.58674
2,1.81,-60,30,0.69754
2,1.81,-60,15,0.75513
2,1.81,-60,0,0.78396
2,1.81,-75,75,0.27418
2,1.81,-75,60,0.46637
2,1.81,-75,45,0.59401
2,1.81,-75,30,0.70545
2,1.81,-75,15,0.76147
2,1.81,-75,0,0.76857
2,1.81,-90,75,0.26807
2,1.81,-90,60,0.47779
2,1.81,-90,45,0.60855
2,1.81,-90,30,0.68933
2,1.81,-90,15,0.7608
2,1.81,-90,0,0.78483
2,2.15,90,75,0.31657
2,2.15,90,60,0.58758
2,2.15,90,45,0.74793
2,2.15,90,30,0.85507
2,2.15,90,15,0.92311
2,2.15,90,0,0.93314
2,2.15,75,75,0.30702
2,2.15,75,60,0.59224
2,2.15,75,45,0.7497
2,2.15,75,30,0.88983
2,2.15,75,15,0.94838
2,2.15,75,0,0.96814
2,2.15,60,75,0.33566
2,2.15,60,60,0.58917
2,2.15,60,45,0.78182
2,2.15,60,30,0.90786
2,2.15,60,15,0.9525
2,2.15,60,0,0.97414
2,2.15,45,75,0.31111
2,2.15,45,60,0.59289
2,2.15,45,45,0.77504
2,2.15,45,30,0.91418
2,2.15,45,15,0.99869
2,2.15,45,0,0.99862
2,2.15,30,75,0.26224
2,2.15,30,60,0.62036
2,2.15,30,45,0.77519
2,2.15,30,30,0.91315
2,2.15,30,15,0.99735
2,2.15,30,0,1.03259
2,2.15,15,75,0.23932
2,2.15,15,60,0.59787
2,2.15,15,45,0.79857
2,2.15,15,30,0.92154
2,2.15,15,15,1.00031
2,2.15,15,0,1.02329
2,2.15,0,75,0.2123
2,2.15,0,60,0.58282
2,2.15,0,45,0.78395
2,2.15,0,30,0.94688
2,2.15,0,15,1.00895
2,2.15,0,0,1.0276
2,2.15,-15,75,0.18789
2,2.15,-15,60,0.57627
2,2.15,-15,45,0.76215
2,2.15,-15,30,0.91287
2,2.15,-15,15,0.99439
2,2.15,-15,0,1.02446
2,2.15,-30,75,0.16817
2,2.15,-30,60,0.54167
2,2.15,-30,45,0.73002
2,2.15,-30,30,0.86107
2,2.15,-30,15,0.98888
2,2.15,-30,0,1.022
2,2.15,-45,75,0.21989
2,2.15,-45,60,0.55269
2,2.15,-45,45,0.71493
2,2.15,-45,30,0.86315
2,2.15,-45,15,0.97062
2,2.15,-45,0,0.99808
2,2.15,-60,75,0.28603
2,2.15,-60,60,0.53598
2,2.15,-60,45,0.74105
2,2.15,-60,30,0.87564
2,2.15,-60,15,0.95891
2,2.15,-60,0,0.97253
2,2.15,-75,75,0.3102
2,2.15,-75,60,0.54184
2,2.15,-75,45,0.74177
2,2.15,-75,30,0.88416
2,2.15,-75,15,0.9732
2,2.15,-75,0,0.9703
2,2.15,-90,75,0.31657
2,2.15,-90,60,0.58758
2,2.15,-90,45,0.74793
2,2.15,-90,30,0.85507
2,2.15,-90,15,0.92311
4,0.25,90,75,0
4,0.25,90,60,0.00143
4,0.25,90,45,0.00766
4,0.25,90,30,0.01312
4,0.25,90,15,0.01763
4,0.25,90,0,0.01896
4,0.25,75,75,0.00003
4,0.25,75,60,0.00234
4,0.25,75,45,0.00693
4,0.25,75,30,0.01235
4,0.25,75,15,0.01695
4,0.25,75,0,0.01928
4,0.25,60,75,0.00003
4,0.25,60,60,0.00434
4,0.25,60,45,0.00915
4,0.25,60,30,0.01328
4,0.25,60,15,0.01774
4,0.25,60,0,0.01989
4,0.25,45,75,0.00002
4,0.25,45,60,0.00555
4,0.25,45,45,0.01252
4,0.25,45,30,0.01963
4,0.25,45,15,0.02208
4,0.25,45,0,0.02196
4,0.25,30,75,0
4,0.25,30,60,0.00292
4,0.25,30,45,0.01023
4,0.25,30,30,0.02486
4,0.25,30,15,0.02811
4,0.25,30,0,0.02589
4,0.25,15,75,0
4,0.25,15,60,0.00227
4,0.25,15,45,0.00641
4,0.25,15,30,0.01911
4,0.25,15,15,0.03086
4,0.25,15,0,0.02937
4,0.25,0,75,0.00004
4,0.25,0,60,0.00419
4,0.25,0,45,0.00769
4,0.25,0,30,0.0156
4,0.25,0,15,0.02688
4,0.25,0,0,0.03437
4,0.25,-15,75,0.00008
4,0.25,-15,60,0.00288
4,0.25,-15,45,0.00922
4,0.25,-15,30,0.01748
4,0.25,-15,15,0.02335
4,0.25,-15,0,0.02824
4,0.25,-30,75,0.00007
4,0.25,-30,60,0.00268
4,0.25,-30,45,0.00851
4,0.25,-30,30,0.01847
4,0.25,-30,15,0.02288
4,0.25,-30,0,0.02591
4,0.25,-45,75,0.00005
4,0.25,-45,60,0.00247
4,0.25,-45,45,0.00634
4,0.25,-45,30,0.01403
4,0.25,-45,15,0.01938
4,0.25,-45,0,0.02226
4,0.25,-60,75,0.00017
4,0.25,-60,60,0.00227
4,0.25,-60,45,0.00556
4,0.25,-60,30,0.01271
4,0.25,-60,15,0.01823
4,0.25,-60,0,0.01962
4,0.25,-75,75,0.00062
4,0.25,-75,60,0.00253
4,0.25,-75,45,0.00637
4,0.25,-75,30,0.01255
4,0.25,-75,15,0.01707
4,0.25,-75,0,0.01966
4,0.25,-90,75,0
4,0.25,-90,60,0.00143
4,0.25,-90,45,0.00766
4,0.25,-90,30,0.01312
4,0.25,-90,15,0.01763
4,0.25,-90,0,0.01896
4,0.5,90,75,0.00519
4,0.5,90,60,0.05142
4,0.5,90,45,0.091
4,0.5,90,30,0.10755
4,0.5,90,15,0.11392
4,0.5,90,0,0.11601
4,0.5,75,75,0.01108
4,0.5,75,60,0.0558
4,0.5,75,45,0.10544
4,0.5,75,30,0.11814
4,0.5,75,15,0.12614
4,0.5,75,0,0.12478
4,0.5,60,75,0.00789
4,0.5,60,60,0.07246
4,0.5,60,45,0.11757
4,0.5,60,30,0.12853
4,0.5,60,15,0.13417
4,0.5,60,0,0.13026
4,0.5,45,75,0.01683
4,0.5,45,60,0.07668
4,0.5,45,45,0.12761
4,0.5,45,30,0.13476
4,0.5,45,15,0.13772
4,0.5,45,0,0.13387
4,0.5,30,75,0.01008
4,0.5,30,60,0.04223
4,0.5,30,45,0.09894
4,0.5,30,30,0.15266
4,0.5,30,15,0.14652
4,0.5,30,0,0.13621
4,0.5,15,75,0.00668
4,0.5,15,60,0.03226
4,0.5,15,45,0.08673
4,0.5,15,30,0.11706
4,0.5,15,15,0.17218
4,0.5,15,0,0.15244
4,0.5,0,75,0.00737
4,0.5,0,60,0.03756
4,0.5,0,45,0.08924
4,0.5,0,30,0.12051
4,0.5,0,15,0.1399
4,0.5,0,0,0.18887
4,0.5,-15,75,0.00531
4,0.5,-15,60,0.04291
4,0.5,-15,45,0.091
4,0.5,-15,30,0.12415
4,0.5,-15,15,0.13456
4,0.5,-15,0,0.1488
4,0.5,-30,75,0.00869
4,0.5,-30,60,0.0452
4,0.5,-30,45,0.09885
4,0.5,-30,30,0.12533
4,0.5,-30,15,0.13627
4,0.5,-30,0,0.13931
4,0.5,-45,75,0.00932
4,0.5,-45,60,0.04217
4,0.5,-45,45,0.09818
4,0.5,-45,30,0.12387
4,0.5,-45,15,0.13447
4,0.5,-45,0,0.13362
4,0.5,-60,75,0.01077
4,0.5,-60,60,0.0402
4,0.5,-60,45,0.08253
4,0.5,-60,30,0.11495
4,0.5,-60,15,0.12954
4,0.5,-60,0,0.12953
4,0.5,-75,75,0.0085
4,0.5,-75,60,0.04634
4,0.5,-75,45,0.0863
4,0.5,-75,30,0.1099
4,0.5,-75,15,0.12081
4,0.5,-75,0,0.12494
4,0.5,-90,75,0.00519
4,0.5,-90,60,0.05142
4,0.5,-90,45,0.091
4,0.5,-90,30,0.10755
4,0.5,-90,15,0.11392
4,0.5,-90,0,0.11601
4,1,90,75,0.13955
4,1,90,60,0.22296
4,1,90,45,0.26757
4,1,90,30,0.3206
4,1,90,15,0.34558
4,1,90,0,0.35602
4,1,75,75,0.1612
4,1,75,60,0.2303
4,1,75,45,0.30459
4,1,75,30,0.32856
4,1,75,15,0.35031
4,1,75,0,0.35853
4,1,60,75,0.14273
4,1,60,60,0.29574
4,1,60,45,0.34743
4,1,60,30,0.35894
4,1,60,15,0.37239
4,1,60,0,0.36435
4,1,45,75,0.10926
4,1,45,60,0.26303
4,1,45,45,0.3962
4,1,45,30,0.41943
4,1,45,15,0.3873
4,1,45,0,0.3769
4,1,30,75,0.06948
4,1,30,60,0.23709
4,1,30,45,0.34872
4,1,30,30,0.46441
4,1,30,15,0.46032
4,1,30,0,0.40332
4,1,15,75,0.07343
4,1,15,60,0.21743
4,1,15,45,0.32477
4,1,15,30,0.43079
4,1,15,15,0.49943
4,1,15,0,0.4644
4,1,0,75,0.06342
4,1,0,60,0.1961
4,1,0,45,0.28365
4,1,0,30,0.3768
4,1,0,15,0.46929
4,1,0,0,0.51507
4,1,-15,75,0.05885
4,1,-15,60,0.18744
4,1,-15,45,0.2626
4,1,-15,30,0.35006
4,1,-15,15,0.40649
4,1,-15,0,0.47372
4,1,-30,75,0.07286
4,1,-30,60,0.20336
4,1,-30,45,0.25636
4,1,-30,30,0.32212
4,1,-30,15,0.38059
4,1,-30,0,0.40345
4,1,-45,75,0.07352
4,1,-45,60,0.23152
4,1,-45,45,0.26765
4,1,-45,30,0.30764
4,1,-45,15,0.35881
4,1,-45,0,0.37795
4,1,-60,75,0.06668
4,1,-60,60,0.21738
4,1,-60,45,0.26298
4,1,-60,30,0.30995
4,1,-60,15,0.34555
4,1,-60,0,0.36357
4,1,-75,75,0.09782
4,1,-75,60,0.2223
4,1,-75,45,0.26473
4,1,-75,30,0.30932
4,1,-75,15,0.34954
4,1,-75,0,0.36056
4,1,-90,75,0.13955
4,1,-90,60,0.22296
4,1,-90,45,0.26757
4,1,-90,30,0.3206
4,1,-90,15,0.34558
4,1,-90,0,0.35602
4,1.25,90,75,0.19908
4,1.25,90,60,0.2946
4,1.25,90,45,0.39495
4,1.25,90,30,0.43447
4,1.25,90,15,0.45945
4,1.25,90,0,0.45403
4,1.25,75,75,0.20575
4,1.25,75,60,0.34951
4,1.25,75,45,0.40858
4,1.25,75,30,0.44225
4,1.25,75,15,0.46395
4,1.25,75,0,0.4795
4,1.25,60,75,0.20407
4,1.25,60,60,0.36664
4,1.25,60,45,0.45249
4,1.25,60,30,0.47828
4,1.25,60,15,0.48146
4,1.25,60,0,0.47774
4,1.25,45,75,0.16823
4,1.25,45,60,0.38363
4,1.25,45,45,0.49544
4,1.25,45,30,0.5449
4,1.25,45,15,0.525
4,1.25,45,0,0.49878
4,1.25,30,75,0.1109
4,1.25,30,60,0.33207
4,1.25,30,45,0.47794
4,1.25,30,30,0.58341
4,1.25,30,15,0.62548
4,1.25,30,0,0.53585
4,1.25,15,75,0.09714
4,1.25,15,60,0.27554
4,1.25,15,45,0.43197
4,1.25,15,30,0.55351
4,1.25,15,15,0.62857
4,1.25,15,0,0.63356
4,1.25,0,75,0.10015
4,1.25,0,60,0.26889
4,1.25,0,45,0.40005
4,1.25,0,30,0.50655
4,1.25,0,15,0.6184
4,1.25,0,0,0.64251
4,1.25,-15,75,0.096
4,1.25,-15,60,0.25753
4,1.25,-15,45,0.37397
4,1.25,-15,30,0.45302
4,1.25,-15,15,0.52821
4,1.25,-15,0,0.62148
4,1.25,-30,75,0.08671
4,1.25,-30,60,0.26697
4,1.25,-30,45,0.36259
4,1.25,-30,30,0.43712
4,1.25,-30,15,0.49487
4,1.25,-30,0,0.54142
4,1.25,-45,75,0.08615
4,1.25,-45,60,0.28621
4,1.25,-45,45,0.34952
4,1.25,-45,30,0.42309
4,1.25,-45,15,0.45928
4,1.25,-45,0,0.49486
4,1.25,-60,75,0.10805
4,1.25,-60,60,0.26377
4,1.25,-60,45,0.35767
4,1.25,-60,30,0.42059
4,1.25,-60,15,0.45276
4,1.25,-60,0,0.47858
4,1.25,-75,75,0.16815
4,1.25,-75,60,0.27739
4,1.25,-75,45,0.37314
4,1.25,-75,30,0.42343
4,1.25,-75,15,0.45329
4,1.25,-75,0,0.47583
4,1.25,-90,75,0.19908
4,1.25,-90,60,0.2946
4,1.25,-90,45,0.39495
4,1.25,-90,30,0.43447
4,1.25,-90,15,0.45945
4,1.25,-90,0,0.45403
4,1.5,90,75,0.21983
4,1.5,90,60,0.39095
4,1.5,90,45,0.46517
4,1.5,90,30,0.52555
4,1.5,90,15,0.56189
4,1.5,90,0,0.58251
4,1.5,75,75,0.22244
4,1.5,75,60,0.40157
4,1.5,75,45,0.49415
4,1.5,75,30,0.55413
4,1.5,75,15,0.5824
4,1.5,75,0,0.58575
4,1.5,60,75,0.2412
4,1.5,60,60,0.45146
4,1.5,60,45,0.54897
4,1.5,60,30,0.58136
4,1.5,60,15,0.5885
4,1.5,60,0,0.59357
4,1.5,45,75,0.21805
4,1.5,45,60,0.43815
4,1.5,45,45,0.58909
4,1.5,45,30,0.66183
4,1.5,45,15,0.64101
4,1.5,45,0,0.61382
4,1.5,30,75,0.16336
4,1.5,30,60,0.43263
4,1.5,30,45,0.57709
4,1.5,30,30,0.67824
4,1.5,30,15,0.72178
4,1.5,30,0,0.67868
4,1.5,15,75,0.11212
4,1.5,15,60,0.36464
4,1.5,15,45,0.54165
4,1.5,15,30,0.66962
4,1.5,15,15,0.75388
4,1.5,15,0,0.76062
4,1.5,0,75,0.10933
4,1.5,0,60,0.3243
4,1.5,0,45,0.48852
4,1.5,0,30,0.62702
4,1.5,0,15,0.72083
4,1.5,0,0,0.76324
4,1.5,-15,75,0.09526
4,1.5,-15,60,0.31179
4,1.5,-15,45,0.44728
4,1.5,-15,30,0.57187
4,1.5,-15,15,0.66084
4,1.5,-15,0,0.75219
4,1.5,-30,75,0.0771
4,1.5,-30,60,0.321
4,1.5,-30,45,0.45805
4,1.5,-30,30,0.54668
4,1.5,-30,15,0.61294
4,1.5,-30,0,0.66837
4,1.5,-45,75,0.10108
4,1.5,-45,60,0.32037
4,1.5,-45,45,0.45159
4,1.5,-45,30,0.52159
4,1.5,-45,15,0.58858
4,1.5,-45,0,0.61238
4,1.5,-60,75,0.16081
4,1.5,-60,60,0.33957
4,1.5,-60,45,0.43872
4,1.5,-60,30,0.50469
4,1.5,-60,15,0.56913
4,1.5,-60,0,0.59555
4,1.5,-75,75,0.22072
4,1.5,-75,60,0.35454
4,1.5,-75,45,0.46662
4,1.5,-75,30,0.51306
4,1.5,-75,15,0.56629
4,1.5,-75,0,0.58573
4,1.5,-90,75,0.21983
4,1.5,-90,60,0.39095
4,1.5,-90,45,0.46517
4,1.5,-90,30,0.52555
4,1.5,-90,15,0.56189
4,1.5,-90,0,0.58251
4,1.81,90,75,0.25409
4,1.81,90,60,0.46432
4,1.81,90,45,0.5801
4,1.81,90,30,0.6594
4,1.81,90,15,0.71745
4,1.81,90,0,0.75207
4,1.81,75,75,0.28974
4,1.81,75,60,0.51397
4,1.81,75,45,0.6097
4,1.81,75,30,0.66622
4,1.81,75,15,0.69577
4,1.81,75,0,0.73958
4,1.81,60,75,0.29694
4,1.81,60,60,0.54573
4,1.81,60,45,0.66422
4,1.81,60,30,0.72915
4,1.81,60,15,0.7428
4,1.81,60,0,0.73669
4,1.81,45,75,0.26479
4,1.81,45,60,0.523
4,1.81,45,45,0.69254
4,1.81,45,30,0.78544
4,1.81,45,15,0.78217
4,1.81,45,0,0.7856
4,1.81,30,75,0.18586
4,1.81,30,60,0.52632
4,1.81,30,45,0.68397
4,1.81,30,30,0.79988
4,1.81,30,15,0.87511
4,1.81,30,0,0.82649
4,1.81,15,75,0.15767
4,1.81,15,60,0.47478
4,1.81,15,45,0.66016
4,1.81,15,30,0.80771
4,1.81,15,15,0.87437
4,1.81,15,0,0.89461
4,1.81,0,75,0.11384
4,1.81,0,60,0.43498
4,1.81,0,45,0.63278
4,1.81,0,30,0.75773
4,1.81,0,15,0.87267
4,1.81,0,0,0.89054
4,1.81,-15,75,0.08929
4,1.81,-15,60,0.40596
4,1.81,-15,45,0.56594
4,1.81,-15,30,0.70507
4,1.81,-15,15,0.82021
4,1.81,-15,0,0.8966
4,1.81,-30,75,0.08489
4,1.81,-30,60,0.39735
4,1.81,-30,45,0.54514
4,1.81,-30,30,0.68126
4,1.81,-30,15,0.77588
4,1.81,-30,0,0.82928
4,1.81,-45,75,0.12557
4,1.81,-45,60,0.41443
4,1.81,-45,45,0.5492
4,1.81,-45,30,0.65401
4,1.81,-45,15,0.72839
4,1.81,-45,0,0.78583
4,1.81,-60,75,0.22289
4,1.81,-60,60,0.41784
4,1.81,-60,45,0.54199
4,1.81,-60,30,0.647
4,1.81,-60,15,0.70397
4,1.81,-60,0,0.74143
4,1.81,-75,75,0.25746
4,1.81,-75,60,0.42519
4,1.81,-75,45,0.54201
4,1.81,-75,30,0.65092
4,1.81,-75,15,0.73275
4,1.81,-75,0,0.73692
4,1.81,-90,75,0.25409
4,1.81,-90,60,0.46432
4,1.81,-90,45,0.5801
4,1.81,-90,30,0.6594
4,1.81,-90,15,0.71745
4,1.81,-90,0,0.75207
4,2.15,90,75,0.3028
4,2.15,90,60,0.54222
4,2.15,90,45,0.72227
4,2.15,90,30,0.83957
4,2.15,90,15,0.92741
4,2.15,90,0,0.9759
4,2.15,75,75,0.38838
4,2.15,75,60,0.61711
4,2.15,75,45,0.73982
4,2.15,75,30,0.84202
4,2.15,75,15,0.90763
4,2.15,75,0,0.97645
4,2.15,60,75,0.36083
4,2.15,60,60,0.65209
4,2.15,60,45,0.79759
4,2.15,60,30,0.88845
4,2.15,60,15,0.93454
4,2.15,60,0,0.92991
4,2.15,45,75,0.31934
4,2.15,45,60,0.63776
4,2.15,45,45,0.80265
4,2.15,45,30,0.94853
4,2.15,45,15,0.99809
4,2.15,45,0,0.97753
4,2.15,30,75,0.2389
4,2.15,30,60,0.65662
4,2.15,30,45,0.80903
4,2.15,30,30,0.94346
4,2.15,30,15,1.04654
4,2.15,30,0,1.04027
4,2.15,15,75,0.19064
4,2.15,15,60,0.59692
4,2.15,15,45,0.82183
4,2.15,15,30,0.95881
4,2.15,15,15,1.02985
4,2.15,15,0,1.103
4,2.15,0,75,0.13629
4,2.15,0,60,0.53413
4,2.15,0,45,0.77948
4,2.15,0,30,0.9542
4,2.15,0,15,1.05718
4,2.15,0,0,1.05821
4,2.15,-15,75,0.11549
4,2.15,-15,60,0.50675
4,2.15,-15,45,0.72327
4,2.15,-15,30,0.89077
4,2.15,-15,15,1.02036
4,2.15,-15,0,1.09289
4,2.15,-30,75,0.10521
4,2.15,-30,60,0.49097
4,2.15,-30,45,0.65788
4,2.15,-30,30,0.84327
4,2.15,-30,15,0.98048
4,2.15,-30,0,1.0472
4,2.15,-45,75,0.13836
4,2.15,-45,60,0.51739
4,2.15,-45,45,0.64115
4,2.15,-45,30,0.81578
4,2.15,-45,15,0.92728
4,2.15,-45,0,0.97249
4,2.15,-60,75,0.23569
4,2.15,-60,60,0.495
4,2.15,-60,45,0.66606
4,2.15,-60,30,0.83963
4,2.15,-60,15,0.8999
4,2.15,-60,0,0.93886
4,2.15,-75,75,0.33149
4,2.15,-75,60,0.49777
4,2.15,-75,45,0.68852
4,2.15,-75,30,0.85226
4,2.15,-75,15,0.97051
4,2.15,-75,0,0.97138
4,2.15,-90,75,0.3028
4,2.15,-90,60,0.54222
4,2.15,-90,45,0.72227
4,2.15,-90,30,0.83957
4,2.15,-90,15,0.92741
